time,motor,position,current
116.563,17,959,33
116.595,18,2020,6
116.627,19,1557,-81
116.659,20,2040,35
116.692,21,2047,-27
116.724,22,1974,71
116.755,23,2065,1
116.787,24,2036,-5
116.819,25,1815,0
116.868,3,285,-40
116.899,4,3528,0
116.931,5,2050,9
116.964,6,3454,74
117.011,7,1910,-7
117.043,8,2646,24
117.075,9,1480,5
117.107,10,2202,30
117.139,11,2843,-1
117.171,12,1646,226
117.203,13,2046,11
117.235,14,1999,0
117.267,15,1670,13
117.299,16,1847,-4
117.331,17,959,38
117.363,18,2020,5
117.395,19,1557,-84
117.427,20,2040,33
117.459,21,2047,-27
117.491,22,1973,77
117.523,23,2065,2
117.555,24,2036,-6
117.587,25,1815,0
117.667,3,285,-40
117.699,4,3528,0
117.731,5,2050,11
117.763,6,3454,75
117.795,7,1911,-8
117.827,8,2646,26
117.859,9,1480,5
117.891,10,2202,30
117.923,11,2843,-1
117.955,12,1647,220
117.987,13,2046,10
118.019,14,1999,-1
118.051,15,1692,12
118.083,16,1847,-3
118.115,17,959,40
118.147,18,2020,6
118.179,19,1557,-82
118.211,20,2041,32
118.243,21,2047,-26
118.275,22,1974,73
118.307,23,2064,1
118.338,24,2036,-4
118.371,25,1815,0
118.419,3,285,-41
118.45,4,3529,0
118.482,5,2051,8
118.514,6,3454,73
118.546,7,1910,-7
118.578,8,2646,24
118.61,9,1480,5
118.642,10,2202,30
118.674,11,2843,0
118.706,12,1647,219
118.738,13,2046,10
118.77,14,1999,0
118.802,15,1692,13
118.834,16,1847,-2
118.866,17,959,39
118.898,18,2020,6
118.93,19,1558,-78
118.962,20,2041,34
118.994,21,2047,-28
119.026,22,1974,78
119.058,23,2065,2
119.09,24,2036,-5
119.122,25,1839,0
119.17,3,285,-41
119.202,4,3529,0
119.234,5,2050,7
119.266,6,3454,75
119.298,7,1910,-8
119.33,8,2646,23
119.362,9,1480,6
119.394,10,2202,30
119.426,11,2843,0
119.458,12,1647,220
119.49,13,2046,10
119.522,14,1999,0
119.554,15,1717,9
119.586,16,1847,-4
119.618,17,959,40
119.65,18,2020,6
119.682,19,1557,-78
119.714,20,2041,35
119.746,21,2047,-25
119.778,22,1974,72
119.81,23,2065,1
119.842,24,2036,-5
119.874,25,1839,0
119.922,3,286,-41
119.954,4,3529,0
119.986,5,2051,9
120.018,6,3454,74
120.05,7,1910,-11
120.082,8,2646,23
120.114,9,1480,5
120.146,10,2202,30
120.178,11,2843,0
120.21,12,1647,221
120.242,13,2046,11
120.274,14,1999,0
120.306,15,1717,9
120.338,16,1847,-2
120.37,17,959,40
120.402,18,2020,6
120.434,19,1557,-62
120.466,20,2041,33
120.498,21,2047,-24
120.53,22,1973,72
120.562,23,2065,0
120.594,24,2036,-4
120.626,25,1863,5
120.674,3,285,-42
120.706,4,3529,0
120.738,5,2051,7
120.77,6,3454,73
120.802,7,1910,-6
120.834,8,2646,25
120.866,9,1480,6
120.898,10,2202,29
120.93,11,2843,0
120.962,12,1647,221
120.994,13,2046,10
121.026,14,1999,-1
121.058,15,1742,10
121.09,16,1847,-2
121.122,17,959,39
121.154,18,2020,6
121.186,19,1557,-52
121.218,20,2041,31
121.25,21,2047,-26
121.282,22,1974,72
121.314,23,2064,1
121.345,24,2036,-5
121.377,25,1863,4
121.426,3,286,-42
121.457,4,3528,0
121.489,5,2050,7
121.521,6,3454,73
121.553,7,1911,-7
121.585,8,2646,24
121.617,9,1480,6
121.649,10,2202,30
121.681,11,2843,0
121.713,12,1647,220
121.745,13,2046,10
121.777,14,1999,0
121.809,15,1742,9
121.841,16,1847,-2
121.873,17,959,40
121.905,18,2020,6
121.937,19,1557,-86
121.97,20,2041,31
122.002,21,2047,-26
122.034,22,1974,72
122.067,23,2065,0
122.115,24,2036,-4
122.145,25,1887,9
122.193,3,285,-45
122.225,4,3529,0
122.257,5,2051,7
122.289,6,3454,76
122.321,7,1910,-7
122.353,8,2646,23
122.385,9,1480,6
122.417,10,2202,31
122.449,11,2843,0
122.481,12,1647,219
122.513,13,2046,11
122.545,14,1999,-1
122.577,15,1767,11
122.609,16,1847,-1
122.641,17,959,39
122.673,18,2020,6
122.705,19,1557,-64
122.737,20,2041,28
122.769,21,2047,-26
122.801,22,1974,73
122.833,23,2065,2
122.865,24,2036,-4
122.897,25,1888,6
122.945,3,285,-42
122.977,4,3529,0
123.009,5,2051,8
123.041,6,3454,74
123.073,7,1910,-5
123.105,8,2646,24
123.137,9,1480,5
123.169,10,2202,31
123.201,11,2843,0
123.233,12,1647,220
123.265,13,2046,10
123.297,14,1999,-1
123.329,15,1767,11
123.361,16,1846,-1
123.393,17,959,40
123.425,18,2020,5
123.457,19,1557,-81
123.489,20,2041,27
123.521,21,2046,-25
123.553,22,1974,62
123.585,23,2065,0
123.617,24,2036,-4
123.649,25,1911,17
123.697,3,286,-41
123.729,4,3529,0
123.761,5,2051,9
123.792,6,3454,75
123.824,7,1910,-5
123.857,8,2646,26
123.888,9,1480,6
123.92,10,2202,32
123.952,11,2843,0
123.984,12,1651,177
124.016,13,2046,10
124.048,14,1998,0
124.08,15,1789,24
124.112,16,1846,0
124.144,17,959,39
124.176,18,2020,5
124.208,19,1557,-68
124.24,20,2042,18
124.272,21,2046,-27
124.305,22,1974,58
124.336,23,2064,0
124.368,24,2036,-4
124.4,25,1912,13
124.449,3,285,-42
124.48,4,3528,0
124.512,5,2050,6
124.544,6,3454,74
124.576,7,1910,-8
124.608,8,2646,28
124.64,9,1480,5
124.672,10,2202,31
124.704,11,2843,0
124.736,12,1651,178
124.768,13,2046,11
124.8,14,1999,0
124.832,15,1790,25
124.864,16,1842,3
124.896,17,959,39
124.928,18,2020,5
124.96,19,1557,-69
124.992,20,2043,18
125.024,21,2047,-27
125.057,22,1974,54
125.088,23,2065,0
125.12,24,2036,-4
125.152,25,1934,24
125.2,3,285,-42
125.232,4,3529,0
125.264,5,2051,7
125.296,6,3454,74
125.328,7,1910,-8
125.36,8,2646,24
125.392,9,1480,5
125.424,10,2202,31
125.456,11,2843,0
125.488,12,1650,173
125.52,13,2046,10
125.552,14,1997,0
125.584,15,1813,35
125.616,16,1842,5
125.648,17,959,40
125.68,18,2020,7
125.712,19,1557,-82
125.744,20,2043,19
125.776,21,2047,-26
125.808,22,1975,58
125.84,23,2064,0
125.872,24,2036,-4
125.904,25,1936,17
125.952,3,286,-42
125.984,4,3528,0
126.016,5,2051,6
126.048,6,3454,75
126.08,7,1910,-9
126.112,8,2646,24
126.144,9,1480,6
126.176,10,2202,29
126.208,11,2843,0
126.24,12,1651,174
126.272,13,2046,10
126.304,14,1998,-1
126.336,15,1814,27
126.368,16,1841,11
126.4,17,959,37
126.432,18,2020,6
126.464,19,1557,-59
126.496,20,2043,17
126.528,21,2047,-27
126.56,22,1975,56
126.592,23,2065,1
126.623,24,2036,-4
126.656,25,1958,24
126.704,3,285,-42
126.736,4,3529,0
126.768,5,2051,6
126.799,6,3454,73
126.832,7,1910,-12
126.864,8,2645,24
126.895,9,1480,5
126.927,10,2202,28
126.959,11,2843,0
126.992,12,1652,152
127.023,13,2046,10
127.055,14,1997,0
127.087,15,1836,43
127.119,16,1841,11
127.151,17,959,39
127.183,18,2020,6
127.215,19,1557,-61
127.248,20,2044,15
127.28,21,2047,-24
127.311,22,1975,56
127.343,23,2065,1
127.375,24,2036,-4
127.407,25,1959,20
127.456,3,285,-40
127.487,4,3529,0
127.519,5,2051,7
127.551,6,3454,73
127.584,7,1910,-8
127.633,8,2646,24
127.663,9,1480,4
127.695,10,2203,26
127.727,11,2843,0
127.759,12,1652,153
127.791,13,2045,10
127.823,14,1998,0
127.855,15,1838,37
127.887,16,1841,14
127.919,17,959,35
127.951,18,2020,6
127.983,19,1557,-62
128.015,20,2044,13
128.047,21,2047,-27
128.079,22,1976,51
128.111,23,2064,0
128.143,24,2036,-4
128.175,25,1983,31
128.223,3,285,-44
128.255,4,3529,0
128.287,5,2051,5
128.319,6,3454,72
128.351,7,1910,-8
128.383,8,2646,27
128.415,9,1480,5
128.447,10,2203,29
128.479,11,2843,0
128.511,12,1654,143
128.543,13,2046,11
128.575,14,1996,0
128.607,15,1859,56
128.639,16,1841,13
128.671,17,959,33
128.703,18,2020,5
128.735,19,1557,-57
128.767,20,2044,11
128.799,21,2047,-26
128.831,22,1976,51
128.863,23,2065,1
128.895,24,2036,-4
128.927,25,1983,26
128.975,3,285,-41
129.007,4,3529,0
129.039,5,2051,7
129.071,6,3454,73
129.103,7,1910,-10
129.135,8,2646,24
129.167,9,1480,5
129.199,10,2203,23
129.231,11,2843,0
129.263,12,1654,130
129.295,13,2046,11
129.327,14,1997,0
129.359,15,1861,53
129.391,16,1841,17
129.423,17,959,38
129.455,18,2020,5
129.486,19,1557,-61
129.519,20,2044,11
129.551,21,2046,-26
129.583,22,1977,45
129.614,23,2064,0
129.646,24,2034,0
129.678,25,2007,50
129.727,3,286,-42
129.758,4,3529,0
129.79,5,2051,6
129.822,6,3454,74
129.854,7,1910,-9
129.886,8,2645,23
129.918,9,1480,5
129.95,10,2203,23
129.982,11,2843,0
130.014,12,1658,106
130.046,13,2046,14
130.078,14,1995,10
130.11,15,1885,52
130.142,16,1840,17
130.174,17,960,33
130.206,18,2020,5
130.238,19,1557,-55
130.27,20,2047,0
130.302,21,2046,-26
130.334,22,1977,45
130.366,23,2065,0
130.398,24,2036,-4
130.43,25,2007,35
130.478,3,285,-40
130.51,4,3529,0
130.542,5,2051,5
130.574,6,3454,75
130.606,7,1910,-10
130.638,8,2646,24
130.67,9,1480,6
130.702,10,2203,22
130.734,11,2843,0
130.766,12,1658,102
130.798,13,2046,11
130.83,14,1996,2
130.862,15,1885,51
130.894,16,1840,17
130.926,17,960,34
130.958,18,2020,5
130.99,19,1557,-55
131.022,20,2047,0
131.054,21,2046,-26
131.086,22,1977,44
131.118,23,2064,1
131.15,24,2036,-2
131.182,25,2015,41
131.262,3,285,-40
131.294,4,3529,0
131.326,5,2051,5
131.358,6,3454,76
131.39,7,1910,-8
131.422,8,2645,23
131.454,9,1480,5
131.486,10,2203,23
131.518,11,2843,0
131.55,12,1658,101
131.582,13,2046,11
131.614,14,1996,3
131.646,15,1889,59
131.678,16,1840,17
131.71,17,960,35
131.742,18,2020,5
131.774,19,1558,-57
131.806,20,2047,0
131.838,21,2046,-26
131.87,22,1977,44
131.902,23,2065,0
131.934,24,2036,-1
131.966,25,2015,38
